label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,182101.5,chr12,678895,680420,NHEK|chr12:678895-680420,chr12,860259,862259,NHEK|chr12:861758-861759
0,258451.5,chr15,80729015,80729370,NHEK|chr15:80729015-80729370,chr15,80986144,80988144,NHEK|chr15:80987643-80987644
0,519271.0,chr12,79809525,79809889,NHEK|chr12:79809525-79809889,chr12,80328478,80330478,NHEK|chr12:80328977-80328978
0,519528.0,chr12,79809525,79809889,NHEK|chr12:79809525-79809889,chr12,80328735,80330735,NHEK|chr12:80329234-80329235
0,551258.0,chr12,79809525,79809889,NHEK|chr12:79809525-79809889,chr12,79256949,79258949,NHEK|chr12:79258448-79258449
0,513388.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,80328211,80330211,NHEK|chr12:80328710-80328711
0,513655.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,80328478,80330478,NHEK|chr12:80328977-80328978
0,513912.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,80328735,80330735,NHEK|chr12:80329234-80329235
0,556874.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,79256949,79258949,NHEK|chr12:79258448-79258449
0,510526.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,80328211,80330211,NHEK|chr12:80328710-80328711
0,510793.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,80328478,80330478,NHEK|chr12:80328977-80328978
0,511050.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,80328735,80330735,NHEK|chr12:80329234-80329235
0,559735.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,79256949,79258949,NHEK|chr12:79258448-79258449
0,254315.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,79702332,79704332,NHEK|chr5:79703831-79703832
0,406249.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,79551398,79553398,NHEK|chr5:79551897-79551898
0,639284.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,80595931,80597931,NHEK|chr5:80597430-80597431
0,639295.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,80595942,80597942,NHEK|chr5:80597441-80597442
0,639296.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,80595943,80597943,NHEK|chr5:80597442-80597443
0,260220.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,79702332,79704332,NHEK|chr5:79703831-79703832
0,412154.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,79551398,79553398,NHEK|chr5:79551897-79551898
0,633378.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,80595931,80597931,NHEK|chr5:80597430-80597431
0,633389.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,80595942,80597942,NHEK|chr5:80597441-80597442
0,633390.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,80595943,80597943,NHEK|chr5:80597442-80597443
0,486420.0,chr8,80597343,80597403,NHEK|chr8:80597343-80597403,chr8,81083293,81085293,NHEK|chr8:81083792-81083793
0,486521.0,chr8,80597343,80597403,NHEK|chr8:80597343-80597403,chr8,81083394,81085394,NHEK|chr8:81083893-81083894
0,631753.5,chr9,75157351,75157472,NHEK|chr9:75157351-75157472,chr9,74525158,74527158,NHEK|chr9:74525657-74525658
0,631564.5,chr9,75157351,75157472,NHEK|chr9:75157351-75157472,chr9,74525347,74527347,NHEK|chr9:74525846-74525847
0,630950.5,chr9,75157351,75157472,NHEK|chr9:75157351-75157472,chr9,74524961,74526961,NHEK|chr9:74526460-74526461
0,540221.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75229617,75231617,NHEK|chr15:75230116-75230117
0,445642.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75135038,75137038,NHEK|chr15:75135537-75135538
0,475810.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75165206,75167206,NHEK|chr15:75165705-75165706
0,492484.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75180880,75182880,NHEK|chr15:75182379-75182380
0,492487.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75180883,75182883,NHEK|chr15:75182382-75182383
0,492507.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75180903,75182903,NHEK|chr15:75182402-75182403
0,508786.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198182,75200182,NHEK|chr15:75198681-75198682
0,509238.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198634,75200634,NHEK|chr15:75199133-75199134
0,509282.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198678,75200678,NHEK|chr15:75199177-75199178
0,509293.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198689,75200689,NHEK|chr15:75199188-75199189
0,509328.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198724,75200724,NHEK|chr15:75199223-75199224
0,509566.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75198962,75200962,NHEK|chr15:75199461-75199462
0,540511.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75229907,75231907,NHEK|chr15:75230406-75230407
0,509731.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75198724,75200724,NHEK|chr15:75199223-75199224
0,540525.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75229921,75231921,NHEK|chr15:75230420-75230421
0,540528.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75229924,75231924,NHEK|chr15:75230423-75230424
0,540613.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75230009,75232009,NHEK|chr15:75230508-75230509
0,626035.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75314431,75316431,NHEK|chr15:75315930-75315931
0,63623.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74753019,74755019,NHEK|chr15:74753518-74753519
0,63627.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74753023,74755023,NHEK|chr15:74753522-74753523
0,63710.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,645720.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75334116,75336116,NHEK|chr15:75335615-75335616
0,141598.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74832018,74834018,NHEK|chr15:74833517-74833518
0,208793.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,216257.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,405207.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74284189,74286189,NHEK|chr15:74284688-74284689
0,402838.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74285558,74287558,NHEK|chr15:74287057-74287058
0,402826.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74285570,74287570,NHEK|chr15:74287069-74287070
0,402811.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74285585,74287585,NHEK|chr15:74287084-74287085
0,540624.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75229617,75231617,NHEK|chr15:75230116-75230117
0,540914.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75229907,75231907,NHEK|chr15:75230406-75230407
0,540928.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75229921,75231921,NHEK|chr15:75230420-75230421
0,540931.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75229924,75231924,NHEK|chr15:75230423-75230424
0,541016.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75230009,75232009,NHEK|chr15:75230508-75230509
0,626438.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75314431,75316431,NHEK|chr15:75315930-75315931
0,64026.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74753019,74755019,NHEK|chr15:74753518-74753519
0,64030.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74753023,74755023,NHEK|chr15:74753522-74753523
0,64113.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,646123.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75334116,75336116,NHEK|chr15:75335615-75335616
0,143622.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74832018,74834018,NHEK|chr15:74833517-74833518
0,210817.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,218281.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,218300.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,218319.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,229883.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,238172.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,298445.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,298488.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,327981.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,36105.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74725501,74727501,NHEK|chr15:74726000-74726001
0,36400.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74725796,74727796,NHEK|chr15:74726295-74726296
0,372675.0,chr15,74689730,74690062,NHEK|chr15:74689730-74690062,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,216276.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,216295.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,227859.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,538589.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75230009,75232009,NHEK|chr15:75230508-75230509
0,61603.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74753023,74755023,NHEK|chr15:74753522-74753523
0,61686.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,624011.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75314431,75316431,NHEK|chr15:75315930-75315931
0,643696.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75334116,75336116,NHEK|chr15:75335615-75335616
0,141122.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74832018,74834018,NHEK|chr15:74833517-74833518
0,208317.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,215781.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,215800.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,215819.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,227383.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,235672.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,295945.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,295988.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,325481.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,33605.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74725501,74727501,NHEK|chr15:74726000-74726001
0,33900.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74725796,74727796,NHEK|chr15:74726295-74726296
0,375174.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,405310.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74285585,74287585,NHEK|chr15:74287084-74287085
0,405325.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74285570,74287570,NHEK|chr15:74287069-74287070
0,405337.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74285558,74287558,NHEK|chr15:74287057-74287058
0,407706.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,74284189,74286189,NHEK|chr15:74284688-74284689
0,443142.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,75135038,75137038,NHEK|chr15:75135537-75135538
0,473310.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,75165206,75167206,NHEK|chr15:75165705-75165706
0,61599.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74753019,74755019,NHEK|chr15:74753518-74753519
0,538504.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75229924,75231924,NHEK|chr15:75230423-75230424
0,236148.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,538501.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75229921,75231921,NHEK|chr15:75230420-75230421
0,296421.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,296464.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,325957.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,34081.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74725501,74727501,NHEK|chr15:74726000-74726001
0,34376.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74725796,74727796,NHEK|chr15:74726295-74726296
0,374698.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,404834.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74285585,74287585,NHEK|chr15:74287084-74287085
0,404849.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74285570,74287570,NHEK|chr15:74287069-74287070
0,404861.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74285558,74287558,NHEK|chr15:74287057-74287058
0,407230.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,74284189,74286189,NHEK|chr15:74284688-74284689
0,443618.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75135038,75137038,NHEK|chr15:75135537-75135538
0,473786.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75165206,75167206,NHEK|chr15:75165705-75165706
0,490460.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75180880,75182880,NHEK|chr15:75182379-75182380
0,490463.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75180883,75182883,NHEK|chr15:75182382-75182383
0,490483.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75180903,75182903,NHEK|chr15:75182402-75182403
0,506762.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198182,75200182,NHEK|chr15:75198681-75198682
0,507214.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198634,75200634,NHEK|chr15:75199133-75199134
0,507258.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198678,75200678,NHEK|chr15:75199177-75199178
0,507269.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198689,75200689,NHEK|chr15:75199188-75199189
0,507304.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198724,75200724,NHEK|chr15:75199223-75199224
0,507542.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75198962,75200962,NHEK|chr15:75199461-75199462
0,538197.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75229617,75231617,NHEK|chr15:75230116-75230117
0,538487.5,chr15,74691800,74692039,NHEK|chr15:74691800-74692039,chr15,75229907,75231907,NHEK|chr15:75230406-75230407
0,509969.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75198962,75200962,NHEK|chr15:75199461-75199462
0,509696.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75198689,75200689,NHEK|chr15:75199188-75199189
0,489987.5,chr15,74692207,74692584,NHEK|chr15:74692207-74692584,chr15,75180883,75182883,NHEK|chr15:75182382-75182383
0,638350.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75314431,75316431,NHEK|chr15:75315930-75315931
0,521101.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198182,75200182,NHEK|chr15:75198681-75198682
0,521553.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198634,75200634,NHEK|chr15:75199133-75199134
0,521597.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198678,75200678,NHEK|chr15:75199177-75199178
0,521608.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198689,75200689,NHEK|chr15:75199188-75199189
0,521643.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198724,75200724,NHEK|chr15:75199223-75199224
0,521881.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75198962,75200962,NHEK|chr15:75199461-75199462
0,552536.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75229617,75231617,NHEK|chr15:75230116-75230117
0,552826.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75229907,75231907,NHEK|chr15:75230406-75230407
0,552840.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75229921,75231921,NHEK|chr15:75230420-75230421
0,552843.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75229924,75231924,NHEK|chr15:75230423-75230424
0,552928.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75230009,75232009,NHEK|chr15:75230508-75230509
0,658035.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75334116,75336116,NHEK|chr15:75335615-75335616
0,509685.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75198678,75200678,NHEK|chr15:75199177-75199178
0,75938.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74753019,74755019,NHEK|chr15:74753518-74753519
0,75942.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74753023,74755023,NHEK|chr15:74753522-74753523
0,76025.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,144949.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74832018,74834018,NHEK|chr15:74833517-74833518
0,212144.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,219608.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,219627.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,219646.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,231210.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,239499.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,299772.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,504822.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75180903,75182903,NHEK|chr15:75182402-75182403
0,504802.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75180883,75182883,NHEK|chr15:75182382-75182383
0,504799.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75180880,75182880,NHEK|chr15:75182379-75182380
0,488125.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75165206,75167206,NHEK|chr15:75165705-75165706
0,638643.0,chr15,74677192,74677384,NHEK|chr15:74677192-74677384,chr15,75314431,75316431,NHEK|chr15:75315930-75315931
0,658328.0,chr15,74677192,74677384,NHEK|chr15:74677192-74677384,chr15,75334116,75336116,NHEK|chr15:75335615-75335616
0,76231.0,chr15,74677192,74677384,NHEK|chr15:74677192-74677384,chr15,74753019,74755019,NHEK|chr15:74753518-74753519
0,76235.0,chr15,74677192,74677384,NHEK|chr15:74677192-74677384,chr15,74753023,74755023,NHEK|chr15:74753522-74753523
0,76318.0,chr15,74677192,74677384,NHEK|chr15:74677192-74677384,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,155937.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74832018,74834018,NHEK|chr15:74833517-74833518
0,223132.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,230596.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,230615.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,230634.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,242198.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,250487.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,310760.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,310803.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,340296.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,360359.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,390495.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74285585,74287585,NHEK|chr15:74287084-74287085
0,390510.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74285570,74287570,NHEK|chr15:74287069-74287070
0,390522.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74285558,74287558,NHEK|chr15:74287057-74287058
0,392891.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74284189,74286189,NHEK|chr15:74284688-74284689
0,457957.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,75135038,75137038,NHEK|chr15:75135537-75135538
0,48420.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74725501,74727501,NHEK|chr15:74726000-74726001
0,48715.5,chr15,74677405,74677756,NHEK|chr15:74677405-74677756,chr15,74725796,74727796,NHEK|chr15:74726295-74726296
0,299815.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,329308.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,371347.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,65037.5,chr15,74688374,74688763,NHEK|chr15:74688374-74688763,chr15,74752106,74754106,NHEK|chr15:74753605-74753606
0,211220.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74899213,74901213,NHEK|chr15:74900712-74900713
0,218684.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74906677,74908677,NHEK|chr15:74908176-74908177
0,218703.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74906696,74908696,NHEK|chr15:74908195-74908196
0,218722.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74906715,74908715,NHEK|chr15:74908214-74908215
0,230286.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74918279,74920279,NHEK|chr15:74919778-74919779
0,238575.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74927568,74929568,NHEK|chr15:74928067-74928068
0,298848.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74987841,74989841,NHEK|chr15:74988340-74988341
0,298891.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74987884,74989884,NHEK|chr15:74988383-74988384
0,328384.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75017377,75019377,NHEK|chr15:75017876-75017877
0,36508.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74725501,74727501,NHEK|chr15:74726000-74726001
0,36803.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74725796,74727796,NHEK|chr15:74726295-74726296
0,372272.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74315721,74317721,NHEK|chr15:74317220-74317221
0,402408.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74285585,74287585,NHEK|chr15:74287084-74287085
0,402423.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74285570,74287570,NHEK|chr15:74287069-74287070
0,402435.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74285558,74287558,NHEK|chr15:74287057-74287058
0,404804.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,74284189,74286189,NHEK|chr15:74284688-74284689
0,446045.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75135038,75137038,NHEK|chr15:75135537-75135538
0,476213.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75165206,75167206,NHEK|chr15:75165705-75165706
0,492887.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75180880,75182880,NHEK|chr15:75182379-75182380
0,492890.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75180883,75182883,NHEK|chr15:75182382-75182383
0,492910.0,chr15,74689312,74689674,NHEK|chr15:74689312-74689674,chr15,75180903,75182903,NHEK|chr15:75182402-75182403
