label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,182101.5,chr12,678895,680420,NHEK|chr12:678895-680420,chr12,860259,862259,NHEK|chr12:861758-861759
1,54306.5,chr12,28177097,28177650,NHEK|chr12:28177097-28177650,chr12,28122567,28124567,NHEK|chr12:28123066-28123067
1,54393.5,chr12,28177097,28177650,NHEK|chr12:28177097-28177650,chr12,28122480,28124480,NHEK|chr12:28122979-28122980
1,54879.5,chr12,28177097,28177650,NHEK|chr12:28177097-28177650,chr12,28121994,28123994,NHEK|chr12:28122493-28122494
1,362690.5,chr2,150981307,150981674,NHEK|chr2:150981307-150981674,chr2,151343681,151345681,NHEK|chr2:151344180-151344181
1,362717.5,chr2,150981307,150981674,NHEK|chr2:150981307-150981674,chr2,151343708,151345708,NHEK|chr2:151344207-151344208
1,362752.5,chr2,150981307,150981674,NHEK|chr2:150981307-150981674,chr2,151343743,151345743,NHEK|chr2:151344242-151344243
1,205538.5,chr18,12742451,12742542,NHEK|chr18:12742451-12742542,chr18,12946535,12948535,NHEK|chr18:12948034-12948035
1,389830.5,chr17,19655799,19655914,NHEK|chr17:19655799-19655914,chr17,19265526,19267526,NHEK|chr17:19266025-19266026
1,188270.5,chr1,150592287,150592770,NHEK|chr1:150592287-150592770,chr1,150780299,150782299,NHEK|chr1:150780798-150780799
1,489911.0,chr5,111006482,111006958,NHEK|chr5:111006482-111006958,chr5,111495131,111497131,NHEK|chr5:111496630-111496631
1,103196.5,chr16,22210995,22211202,NHEK|chr16:22210995-22211202,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,311775.5,chr12,47070581,47071150,NHEK|chr12:47070581-47071150,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,204686.5,chr7,47826135,47826722,NHEK|chr7:47826135-47826722,chr7,47621242,47623242,NHEK|chr7:47621741-47621742
1,309672.5,chr12,47070581,47071150,NHEK|chr12:47070581-47071150,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,304311.5,chr12,47070581,47071150,NHEK|chr12:47070581-47071150,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,304215.5,chr12,47070581,47071150,NHEK|chr12:47070581-47071150,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,109458.5,chr5,131833882,131834241,NHEK|chr5:131833882-131834241,chr5,131723103,131725103,NHEK|chr5:131724602-131724603
1,143069.5,chr3,48183282,48183597,NHEK|chr3:48183282-48183597,chr3,48039870,48041870,NHEK|chr3:48040369-48040370
1,363063.0,chr6,138731380,138731808,NHEK|chr6:138731380-138731808,chr6,139093157,139095157,NHEK|chr6:139094656-139094657
1,108765.0,chr16,84759663,84760197,NHEK|chr16:84759663-84760197,chr16,84650665,84652665,NHEK|chr16:84651164-84651165
1,108247.0,chr16,84759663,84760197,NHEK|chr16:84759663-84760197,chr16,84651183,84653183,NHEK|chr16:84651682-84651683
1,159710.5,chr7,24859865,24860234,NHEK|chr7:24859865-24860234,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,159757.5,chr7,24859865,24860234,NHEK|chr7:24859865-24860234,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,97656.5,chr16,22210995,22211202,NHEK|chr16:22210995-22211202,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,97631.5,chr16,22210995,22211202,NHEK|chr16:22210995-22211202,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,312018.0,chr12,47070165,47070543,NHEK|chr12:47070165-47070543,chr12,46757836,46759836,NHEK|chr12:46758335-46758336
1,98263.5,chr16,22210249,22210734,NHEK|chr16:22210249-22210734,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,311264.0,chr12,47070165,47070543,NHEK|chr12:47070165-47070543,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,309161.0,chr12,47070165,47070543,NHEK|chr12:47070165-47070543,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,303800.0,chr12,47070165,47070543,NHEK|chr12:47070165-47070543,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,210852.5,chr15,80860664,80860999,NHEK|chr15:80860664-80860999,chr15,81070184,81072184,NHEK|chr15:81071683-81071684
1,303704.0,chr12,47070165,47070543,NHEK|chr12:47070165-47070543,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,362049.0,chr6,138732339,138732877,NHEK|chr6:138732339-138732877,chr6,139093157,139095157,NHEK|chr6:139094656-139094657
1,339752.5,chr9,86911110,86911659,NHEK|chr9:86911110-86911659,chr9,86571132,86573132,NHEK|chr9:86571631-86571632
1,159053.5,chr7,24860498,24860915,NHEK|chr7:24860498-24860915,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,159100.5,chr7,24860498,24860915,NHEK|chr7:24860498-24860915,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,108960.0,chr5,131833411,131833715,NHEK|chr5:131833411-131833715,chr5,131723103,131725103,NHEK|chr5:131724602-131724603
1,342491.5,chr15,80729015,80729370,NHEK|chr15:80729015-80729370,chr15,81070184,81072184,NHEK|chr15:81071683-81071684
1,343730.0,chr9,86915055,86915669,NHEK|chr9:86915055-86915669,chr9,86571132,86573132,NHEK|chr9:86571631-86571632
1,182467.0,chr6,138912017,138912363,NHEK|chr6:138912017-138912363,chr6,139093157,139095157,NHEK|chr6:139094656-139094657
1,345151.0,chr8,80597343,80597403,NHEK|chr8:80597343-80597403,chr8,80942024,80944024,NHEK|chr8:80942523-80942524
1,312529.5,chr12,47070581,47071150,NHEK|chr12:47070581-47071150,chr12,46757836,46759836,NHEK|chr12:46758335-46758336
1,119456.5,chrX,23920600,23920893,NHEK|chrX:23920600-23920893,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,119432.5,chrX,23920600,23920893,NHEK|chrX:23920600-23920893,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,119121.5,chrX,23920600,23920893,NHEK|chrX:23920600-23920893,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,118509.5,chrX,23919925,23920344,NHEK|chrX:23919925-23920344,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,118820.5,chrX,23919925,23920344,NHEK|chrX:23919925-23920344,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,187748.5,chr12,47661191,47661774,NHEK|chr12:47661191-47661774,chr12,47473234,47475234,NHEK|chr12:47473733-47473734
1,327544.0,chr3,138640562,138640922,NHEK|chr3:138640562-138640922,chr3,138312698,138314698,NHEK|chr3:138313197-138313198
1,92634.0,chr16,22221438,22221884,NHEK|chr16:22221438-22221884,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,87094.0,chr16,22221438,22221884,NHEK|chr16:22221438-22221884,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,87069.0,chr16,22221438,22221884,NHEK|chr16:22221438-22221884,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,187834.5,chr12,47661191,47661774,NHEK|chr12:47661191-47661774,chr12,47473148,47475148,NHEK|chr12:47473647-47473648
1,187925.5,chr12,47661191,47661774,NHEK|chr12:47661191-47661774,chr12,47473057,47475057,NHEK|chr12:47473556-47473557
1,118844.5,chrX,23919925,23920344,NHEK|chrX:23919925-23920344,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,109891.0,chr5,131834339,131834649,NHEK|chr5:131834339-131834649,chr5,131723103,131725103,NHEK|chr5:131724602-131724603
1,118363.0,chr16,84769450,84769606,NHEK|chr16:84769450-84769606,chr16,84650665,84652665,NHEK|chr16:84651164-84651165
1,117845.0,chr16,84769450,84769606,NHEK|chr16:84769450-84769606,chr16,84651183,84653183,NHEK|chr16:84651682-84651683
1,310517.5,chr12,47071568,47071853,NHEK|chr12:47071568-47071853,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,305156.5,chr12,47071568,47071853,NHEK|chr12:47071568-47071853,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,305060.5,chr12,47071568,47071853,NHEK|chr12:47071568-47071853,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,191501.5,chr12,47665037,47665434,NHEK|chr12:47665037-47665434,chr12,47473234,47475234,NHEK|chr12:47473733-47473734
1,191587.5,chr12,47665037,47665434,NHEK|chr12:47665037-47665434,chr12,47473148,47475148,NHEK|chr12:47473647-47473648
1,191678.5,chr12,47665037,47665434,NHEK|chr12:47665037-47665434,chr12,47473057,47475057,NHEK|chr12:47473556-47473557
1,203476.0,chr7,47825069,47825367,NHEK|chr7:47825069-47825367,chr7,47621242,47623242,NHEK|chr7:47621741-47621742
1,328253.0,chr3,138641355,138641547,NHEK|chr3:138641355-138641547,chr3,138312698,138314698,NHEK|chr3:138313197-138313198
1,250242.5,chr1,85796074,85796329,NHEK|chr1:85796074-85796329,chr1,86044944,86046944,NHEK|chr1:86046443-86046444
1,117369.5,chrX,23920600,23920893,NHEK|chrX:23920600-23920893,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,117876.5,chrX,23920600,23920893,NHEK|chrX:23920600-23920893,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,95519.0,chr16,22213106,22213366,NHEK|chr16:22213106-22213366,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,95494.0,chr16,22213106,22213366,NHEK|chr16:22213106-22213366,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,101059.0,chr16,22213106,22213366,NHEK|chr16:22213106-22213366,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,113110.0,chr16,84764074,84764476,NHEK|chr16:84764074-84764476,chr16,84650665,84652665,NHEK|chr16:84651164-84651165
1,112592.0,chr16,84764074,84764476,NHEK|chr16:84764074-84764476,chr16,84651183,84653183,NHEK|chr16:84651682-84651683
1,345133.0,chr8,80597343,80597403,NHEK|chr8:80597343-80597403,chr8,80942006,80944006,NHEK|chr8:80942505-80942506
1,98238.5,chr16,22210249,22210734,NHEK|chr16:22210249-22210734,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,182961.5,chr12,47489613,47490072,NHEK|chr12:47489613-47490072,chr12,47672304,47674304,NHEK|chr12:47672803-47672804
1,101615.0,chr16,22206968,22207312,NHEK|chr16:22206968-22207312,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,274153.0,chr12,79809525,79809889,NHEK|chr12:79809525-79809889,chr12,80083360,80085360,NHEK|chr12:80083859-80083860
1,153813.0,chr7,24865650,24866244,NHEK|chr7:24865650-24866244,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,153860.0,chr7,24865650,24866244,NHEK|chr7:24865650-24866244,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,307600.5,chr12,47068666,47068921,NHEK|chr12:47068666-47068921,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,302239.5,chr12,47068666,47068921,NHEK|chr12:47068666-47068921,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,302143.5,chr12,47068666,47068921,NHEK|chr12:47068666-47068921,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,198373.0,chr11,88269140,88269440,NHEK|chr11:88269140-88269440,chr11,88070417,88072417,NHEK|chr11:88070916-88070917
1,198389.0,chr11,88269140,88269440,NHEK|chr11:88269140-88269440,chr11,88070401,88072401,NHEK|chr11:88070900-88070901
1,207924.0,chr11,88269140,88269440,NHEK|chr11:88269140-88269440,chr11,88060866,88062866,NHEK|chr11:88061365-88061366
1,104737.0,chr3,139153436,139154432,NHEK|chr3:139153436-139154432,chr3,139258171,139260171,NHEK|chr3:139258670-139258671
1,200562.0,chr11,88271368,88271666,NHEK|chr11:88271368-88271666,chr11,88070455,88072455,NHEK|chr11:88070954-88070955
1,200588.0,chr11,88271368,88271666,NHEK|chr11:88271368-88271666,chr11,88070429,88072429,NHEK|chr11:88070928-88070929
1,153338.0,chr7,24866246,24866598,NHEK|chr7:24866246-24866598,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,107155.0,chr16,22206968,22207312,NHEK|chr16:22206968-22207312,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,101590.0,chr16,22206968,22207312,NHEK|chr16:22206968-22207312,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,103803.5,chr16,22210249,22210734,NHEK|chr16:22210249-22210734,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,153385.0,chr7,24866246,24866598,NHEK|chr7:24866246-24866598,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,200600.0,chr11,88271368,88271666,NHEK|chr11:88271368-88271666,chr11,88070417,88072417,NHEK|chr11:88070916-88070917
1,200616.0,chr11,88271368,88271666,NHEK|chr11:88271368-88271666,chr11,88070401,88072401,NHEK|chr11:88070900-88070901
1,210151.0,chr11,88271368,88271666,NHEK|chr11:88271368-88271666,chr11,88060866,88062866,NHEK|chr11:88061365-88061366
1,300628.5,chr12,47058858,47059071,NHEK|chr12:47058858-47059071,chr12,46757836,46759836,NHEK|chr12:46758335-46758336
1,299874.5,chr12,47058858,47059071,NHEK|chr12:47058858-47059071,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,176451.0,chr5,140943709,140944097,NHEK|chr5:140943709-140944097,chr5,140765952,140767952,NHEK|chr5:140767451-140767452
1,297771.5,chr12,47058858,47059071,NHEK|chr12:47058858-47059071,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,106981.5,chr5,131831438,131831731,NHEK|chr5:131831438-131831731,chr5,131723103,131725103,NHEK|chr5:131724602-131724603
1,292410.5,chr12,47058858,47059071,NHEK|chr12:47058858-47059071,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,152905.5,chr7,24866733,24866976,NHEK|chr7:24866733-24866976,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,152952.5,chr7,24866733,24866976,NHEK|chr7:24866733-24866976,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,292314.5,chr12,47058858,47059071,NHEK|chr12:47058858-47059071,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,109351.5,chr1,78579847,78579932,NHEK|chr1:78579847-78579932,chr1,78469038,78471038,NHEK|chr1:78470537-78470538
1,169134.0,chr6,139140156,139140372,NHEK|chr6:139140156-139140372,chr6,139308898,139310898,NHEK|chr6:139309397-139309398
1,169130.0,chr6,139140156,139140372,NHEK|chr6:139140156-139140372,chr6,139308894,139310894,NHEK|chr6:139309393-139309394
1,168648.0,chr6,139140156,139140372,NHEK|chr6:139140156-139140372,chr6,139308412,139310412,NHEK|chr6:139308911-139308912
1,275170.0,chr12,79809525,79809889,NHEK|chr12:79809525-79809889,chr12,80084377,80086377,NHEK|chr12:80084876-80084877
1,344826.0,chr8,80597343,80597403,NHEK|chr8:80597343-80597403,chr8,80941699,80943699,NHEK|chr8:80942198-80942199
1,158525.5,chr7,24861000,24861469,NHEK|chr7:24861000-24861469,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,158572.5,chr7,24861000,24861469,NHEK|chr7:24861000-24861469,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,311289.5,chr12,47069486,47069765,NHEK|chr12:47069486-47069765,chr12,46757836,46759836,NHEK|chr12:46758335-46758336
1,310535.5,chr12,47069486,47069765,NHEK|chr12:47069486-47069765,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,308432.5,chr12,47069486,47069765,NHEK|chr12:47069486-47069765,chr12,46760693,46762693,NHEK|chr12:46761192-46761193
1,180170.5,chr5,79963866,79964239,NHEK|chr5:79963866-79964239,chr5,79783382,79785382,NHEK|chr5:79783881-79783882
1,303071.5,chr12,47069486,47069765,NHEK|chr12:47069486-47069765,chr12,46766054,46768054,NHEK|chr12:46766553-46766554
1,302975.5,chr12,47069486,47069765,NHEK|chr12:47069486-47069765,chr12,46766150,46768150,NHEK|chr12:46766649-46766650
1,180033.5,chr6,138914291,138914956,NHEK|chr6:138914291-138914956,chr6,139093157,139095157,NHEK|chr6:139094656-139094657
1,174265.0,chr5,79957931,79958363,NHEK|chr5:79957931-79958363,chr5,79783382,79785382,NHEK|chr5:79783881-79783882
1,154437.5,chr7,24865082,24865563,NHEK|chr7:24865082-24865563,chr7,25019260,25021260,NHEK|chr7:25019759-25019760
1,154484.5,chr7,24865082,24865563,NHEK|chr7:24865082-24865563,chr7,25019307,25021307,NHEK|chr7:25019806-25019807
1,143683.0,chr3,48183743,48184363,NHEK|chr3:48183743-48184363,chr3,48039870,48041870,NHEK|chr3:48040369-48040370
1,266692.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,80084377,80086377,NHEK|chr12:80084876-80084877
1,265675.5,chr12,79817773,79818596,NHEK|chr12:79817773-79818596,chr12,80083360,80085360,NHEK|chr12:80083859-80083860
1,169735.0,chr6,139138838,139139516,NHEK|chr6:139138838-139139516,chr6,139308412,139310412,NHEK|chr6:139308911-139308912
1,170217.0,chr6,139138838,139139516,NHEK|chr6:139138838-139139516,chr6,139308894,139310894,NHEK|chr6:139309393-139309394
1,170221.0,chr6,139138838,139139516,NHEK|chr6:139138838-139139516,chr6,139308898,139310898,NHEK|chr6:139309397-139309398
1,106778.5,chr16,22207380,22207653,NHEK|chr16:22207380-22207653,chr16,22312795,22314795,NHEK|chr16:22314294-22314295
1,101238.5,chr16,22207380,22207653,NHEK|chr16:22207380-22207653,chr16,22307255,22309255,NHEK|chr16:22308754-22308755
1,101213.5,chr16,22207380,22207653,NHEK|chr16:22207380-22207653,chr16,22307230,22309230,NHEK|chr16:22308729-22308730
1,198335.0,chr11,88269140,88269440,NHEK|chr11:88269140-88269440,chr11,88070455,88072455,NHEK|chr11:88070954-88070955
1,269554.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,80084377,80086377,NHEK|chr12:80084876-80084877
1,268537.0,chr12,79815095,79815551,NHEK|chr12:79815095-79815551,chr12,80083360,80085360,NHEK|chr12:80083859-80083860
1,107473.0,chr5,131831817,131832335,NHEK|chr5:131831817-131832335,chr5,131723103,131725103,NHEK|chr5:131724602-131724603
1,198361.0,chr11,88269140,88269440,NHEK|chr11:88269140-88269440,chr11,88070429,88072429,NHEK|chr11:88070928-88070929
1,310457.5,chr12,47068666,47068921,NHEK|chr12:47068666-47068921,chr12,46757836,46759836,NHEK|chr12:46758335-46758336
1,309703.5,chr12,47068666,47068921,NHEK|chr12:47068666-47068921,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,117264.5,chrX,23919925,23920344,NHEK|chrX:23919925-23920344,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,116757.5,chrX,23919925,23920344,NHEK|chrX:23919925-23920344,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,206814.5,chr6,26331708,26331929,NHEK|chr6:26331708-26331929,chr6,26537133,26539133,NHEK|chr6:26538632-26538633
1,84272.0,chrX,23814517,23814975,NHEK|chrX:23814517-23814975,chrX,23898518,23900518,NHEK|chrX:23899017-23899018
1,115238.5,chrX,23918586,23918645,NHEK|chrX:23918586-23918645,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,115745.5,chrX,23918586,23918645,NHEK|chrX:23918586-23918645,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,101931.5,chr3,134195097,134195638,NHEK|chr3:134195097-134195638,chr3,134092936,134094936,NHEK|chr3:134093435-134093436
1,102078.5,chr3,134195097,134195638,NHEK|chr3:134195097-134195638,chr3,134092789,134094789,NHEK|chr3:134093288-134093289
1,116990.5,chrX,23918586,23918645,NHEK|chrX:23918586-23918645,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,117301.5,chrX,23918586,23918645,NHEK|chrX:23918586-23918645,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,117325.5,chrX,23918586,23918645,NHEK|chrX:23918586-23918645,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,76696.0,chrX,23822126,23822518,NHEK|chrX:23822126-23822518,chrX,23898518,23900518,NHEK|chrX:23899017-23899018
1,260067.0,chr1,85786097,85786657,NHEK|chr1:85786097-85786657,chr1,86044944,86046944,NHEK|chr1:86046443-86046444
1,314541.0,chr1,85410381,85411247,NHEK|chr1:85410381-85411247,chr1,85724855,85726855,NHEK|chr1:85725354-85725355
1,102591.0,chr3,134195742,134196312,NHEK|chr3:134195742-134196312,chr3,134092936,134094936,NHEK|chr3:134093435-134093436
1,102738.0,chr3,134195742,134196312,NHEK|chr3:134195742-134196312,chr3,134092789,134094789,NHEK|chr3:134093288-134093289
1,314511.0,chr1,85410381,85411247,NHEK|chr1:85410381-85411247,chr1,85724825,85726825,NHEK|chr1:85725324-85725325
1,314502.0,chr1,85410381,85411247,NHEK|chr1:85410381-85411247,chr1,85724816,85726816,NHEK|chr1:85725315-85725316
1,113139.5,chr3,133180197,133180508,NHEK|chr3:133180197-133180508,chr3,133291992,133293992,NHEK|chr3:133293491-133293492
1,469761.0,chr6,134965265,134966325,NHEK|chr6:134965265-134966325,chr6,134495534,134497534,NHEK|chr6:134496033-134496034
1,113129.5,chr3,133180197,133180508,NHEK|chr3:133180197-133180508,chr3,133291982,133293982,NHEK|chr3:133293481-133293482
1,112948.5,chr3,133180197,133180508,NHEK|chr3:133180197-133180508,chr3,133291801,133293801,NHEK|chr3:133293300-133293301
1,112467.5,chr3,133180197,133180508,NHEK|chr3:133180197-133180508,chr3,133291320,133293320,NHEK|chr3:133292819-133292820
1,112221.5,chr3,133180197,133180508,NHEK|chr3:133180197-133180508,chr3,133291074,133293074,NHEK|chr3:133292573-133292574
1,99835.0,chr22,23622114,23622350,NHEK|chr22:23622114-23622350,chr22,23520897,23522897,NHEK|chr22:23522396-23522397
1,280044.0,chr18,47095840,47096504,NHEK|chr18:47095840-47096504,chr18,47375716,47377716,NHEK|chr18:47376215-47376216
1,115379.0,chrX,23918646,23918866,NHEK|chrX:23918646-23918866,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,464800.0,chr6,134961251,134962607,NHEK|chr6:134961251-134962607,chr6,134496629,134498629,NHEK|chr6:134497128-134497129
1,98893.0,chr22,23620999,23621581,NHEK|chr22:23620999-23621581,chr22,23520897,23522897,NHEK|chr22:23522396-23522397
1,465895.0,chr6,134961251,134962607,NHEK|chr6:134961251-134962607,chr6,134495534,134497534,NHEK|chr6:134496033-134496034
1,196052.0,chr12,47476591,47476913,NHEK|chr12:47476591-47476913,chr12,47672304,47674304,NHEK|chr12:47672803-47672804
1,266002.5,chr1,85238062,85238439,NHEK|chr1:85238062-85238439,chr1,84971748,84973748,NHEK|chr1:84972247-84972248
1,115886.0,chrX,23918646,23918866,NHEK|chrX:23918646-23918866,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,117131.0,chrX,23918646,23918866,NHEK|chrX:23918646-23918866,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,266660.0,chr1,85779451,85780117,NHEK|chr1:85779451-85780117,chr1,86044944,86046944,NHEK|chr1:86046443-86046444
1,93724.0,chr3,133198648,133199052,NHEK|chr3:133198648-133199052,chr3,133291074,133293074,NHEK|chr3:133292573-133292574
1,93970.0,chr3,133198648,133199052,NHEK|chr3:133198648-133199052,chr3,133291320,133293320,NHEK|chr3:133292819-133292820
1,100459.5,chrX,23901844,23902325,NHEK|chrX:23901844-23902325,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,93439.5,chr3,133199081,133199680,NHEK|chr3:133199081-133199680,chr3,133291320,133293320,NHEK|chr3:133292819-133292820
1,93920.5,chr3,133199081,133199680,NHEK|chr3:133199081-133199680,chr3,133291801,133293801,NHEK|chr3:133293300-133293301
1,94101.5,chr3,133199081,133199680,NHEK|chr3:133199081-133199680,chr3,133291982,133293982,NHEK|chr3:133293481-133293482
1,94111.5,chr3,133199081,133199680,NHEK|chr3:133199081-133199680,chr3,133291992,133293992,NHEK|chr3:133293491-133293492
1,113517.5,chrX,23916685,23917104,NHEK|chrX:23916685-23917104,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,114024.5,chrX,23916685,23917104,NHEK|chrX:23916685-23917104,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,115269.5,chrX,23916685,23917104,NHEK|chrX:23916685-23917104,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,115580.5,chrX,23916685,23917104,NHEK|chrX:23916685-23917104,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,115604.5,chrX,23916685,23917104,NHEK|chrX:23916685-23917104,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,278817.0,chr18,47097236,47097562,NHEK|chr18:47097236-47097562,chr18,47375716,47377716,NHEK|chr18:47376215-47376216
1,260658.5,chr1,85785662,85785909,NHEK|chr1:85785662-85785909,chr1,86044944,86046944,NHEK|chr1:86046443-86046444
1,99630.0,chrX,23902751,23903263,NHEK|chrX:23902751-23903263,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,101717.0,chrX,23902751,23903263,NHEK|chrX:23902751-23903263,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,101693.0,chrX,23902751,23903263,NHEK|chrX:23902751-23903263,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,101382.0,chrX,23902751,23903263,NHEK|chrX:23902751-23903263,chrX,23800125,23802125,NHEK|chrX:23801624-23801625
1,100137.0,chrX,23902751,23903263,NHEK|chrX:23902751-23903263,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,262329.5,chr1,85783763,85784466,NHEK|chr1:85783763-85784466,chr1,86044944,86046944,NHEK|chr1:86046443-86046444
1,97332.0,chr3,134190419,134191117,NHEK|chr3:134190419-134191117,chr3,134092936,134094936,NHEK|chr3:134093435-134093436
1,97479.0,chr3,134190419,134191117,NHEK|chr3:134190419-134191117,chr3,134092789,134094789,NHEK|chr3:134093288-134093289
1,94642.0,chr3,133198648,133199052,NHEK|chr3:133198648-133199052,chr3,133291992,133293992,NHEK|chr3:133293491-133293492
1,278177.0,chr18,47097827,47098251,NHEK|chr18:47097827-47098251,chr18,47375716,47377716,NHEK|chr18:47376215-47376216
1,94632.0,chr3,133198648,133199052,NHEK|chr3:133198648-133199052,chr3,133291982,133293982,NHEK|chr3:133293481-133293482
1,99477.0,chr3,134192700,134193126,NHEK|chr3:134192700-134193126,chr3,134092936,134094936,NHEK|chr3:134093435-134093436
1,99624.0,chr3,134192700,134193126,NHEK|chr3:134192700-134193126,chr3,134092789,134094789,NHEK|chr3:134093288-134093289
1,94451.0,chr3,133198648,133199052,NHEK|chr3:133198648-133199052,chr3,133291801,133293801,NHEK|chr3:133293300-133293301
1,99214.5,chrX,23901844,23902325,NHEK|chrX:23901844-23902325,chrX,23801370,23803370,NHEK|chrX:23802869-23802870
1,98707.5,chrX,23901844,23902325,NHEK|chrX:23901844-23902325,chrX,23801877,23803877,NHEK|chrX:23803376-23803377
1,100794.5,chrX,23901844,23902325,NHEK|chrX:23901844-23902325,chrX,23799790,23801790,NHEK|chrX:23801289-23801290
1,100770.5,chrX,23901844,23902325,NHEK|chrX:23901844-23902325,chrX,23799814,23801814,NHEK|chrX:23801313-23801314
1,468666.0,chr6,134965265,134966325,NHEK|chr6:134965265-134966325,chr6,134496629,134498629,NHEK|chr6:134497128-134497129
1,193706.5,chr12,47478898,47479297,NHEK|chr12:47478898-47479297,chr12,47672304,47674304,NHEK|chr12:47672803-47672804
1,312620.5,chr12,47071568,47071853,NHEK|chr12:47071568-47071853,chr12,46758590,46760590,NHEK|chr12:46759089-46759090
1,138201.5,chr6,138049743,138050556,NHEK|chr6:138049743-138050556,chr6,138186851,138188851,NHEK|chr6:138188350-138188351
1,3060.0,chr7,137683503,137683983,NHEK|chr7:137683503-137683983,chr7,137686303,137688303,NHEK|chr7:137686802-137686803
